title,region,price,square,floor
整租·重庆合景誉峰4室2厅南,渝北-中央公园-重庆合景誉峰,4500元/月,149.98㎡,低楼层（25层）
整租·重庆合景誉峰3室2厅东南,渝北-中央公园-重庆合景誉峰,3000元/月,96.00㎡,中楼层（26层）
整租·重庆合景誉峰3室2厅东,渝北-中央公园-重庆合景誉峰,3000元/月,90.00㎡,中楼层（17层）
整租·重庆合景誉峰3室2厅南/北,渝北-中央公园-重庆合景誉峰,3000元/月,115.00㎡,低楼层（26层）
整租·重庆来福士广场2室2厅南,渝中-朝天门-重庆来福士广场,10000元/月,171.00㎡,低楼层（47层）
整租·重庆来福士广场4室2厅东,渝中-朝天门-重庆来福士广场,28000元/月,347.00㎡,中楼层（47层）
整租·重庆来福士广场3室2厅南,渝中-朝天门-重庆来福士广场,9500元/月,137.68㎡,低楼层（46层）
整租·重庆来福士广场2室2厅东,渝中-朝天门-重庆来福士广场,8000元/月,115.95㎡,低楼层（47层）
整租·重庆来福士广场2室2厅东/东北,渝中-朝天门-重庆来福士广场,13000元/月,196.00㎡,低楼层（46层）
整租·重庆来福士广场2室2厅东南,渝中-朝天门-重庆来福士广场,10000元/月,216.00㎡,低楼层（46层）
整租·重庆来福士广场1室2厅东南,渝中-朝天门-重庆来福士广场,7300元/月,98.00㎡,中楼层（46层）
整租·重庆来福士广场3室2厅东,渝中-朝天门-重庆来福士广场,8800元/月,138.00㎡,低楼层（46层）
整租·重庆来福士广场2室2厅南,渝中-朝天门-重庆来福士广场,16000元/月,188.00㎡,中楼层（46层）
整租·重庆来福士广场3室2厅东南/南/北/东北,渝中-朝天门-重庆来福士广场,20000元/月,272.00㎡,低楼层（47层）
整租·重庆来福士广场3室2厅东,渝中-朝天门-重庆来福士广场,11000元/月,280.57㎡,低楼层（46层）
整租·重庆来福士广场2室2厅南,渝中-朝天门-重庆来福士广场,7000元/月,98.00㎡,低楼层（46层）
整租·重庆来福士广场2室2厅西北,渝中-朝天门-重庆来福士广场,15000元/月,197.00㎡,低楼层（47层）
整租·重庆来福士广场4室2厅南,渝中-朝天门-重庆来福士广场,30000元/月,350.00㎡,中楼层（47层）
整租·重庆来福士广场2室2厅南,渝中-朝天门-重庆来福士广场,14000元/月,191.00㎡,中楼层（47层）
整租·重庆来福士广场1室1厅南,渝中-朝天门-重庆来福士广场,8000元/月,100.00㎡,中楼层（46层）
整租·重庆来福士广场3室2厅北,渝中-朝天门-重庆来福士广场,8800元/月,138.00㎡,低楼层（46层）
整租·重庆来福士广场5室1厅南,渝中-朝天门-重庆来福士广场,39000元/月,325.00㎡,中楼层（46层）
整租·重庆来福士广场2室2厅东南,渝中-朝天门-重庆来福士广场,13000元/月,195.00㎡,低楼层（46层）
整租·重庆来福士广场2室2厅东南,渝中-朝天门-重庆来福士广场,16000元/月,125.00㎡,高楼层（46层）
整租·重庆来福士广场1室2厅南/北,渝中-朝天门-重庆来福士广场,6000元/月,98.00㎡,中楼层（46层）
整租·重庆来福士广场1室1厅南,渝中-朝天门-重庆来福士广场,7000元/月,92.00㎡,高楼层（46层）
整租·重庆来福士广场2室2厅南,渝中-朝天门-重庆来福士广场,10000元/月,146.00㎡,低楼层（47层）
整租·重庆来福士广场1室2厅东,渝中-朝天门-重庆来福士广场,6500元/月,98.00㎡,中楼层（46层）
整租·重庆来福士广场2室2厅北/东北,渝中-朝天门-重庆来福士广场,15000元/月,171.00㎡,低楼层（46层）
整租·重庆来福士广场1室2厅东南,渝中-朝天门-重庆来福士广场,6300元/月,98.00㎡,中楼层（46层）
title,region,price,square,floor
整租·华侨城天际湾3室2厅南,渝北-礼嘉-华侨城天际湾,1000元/月,103.23㎡,中楼层（31层）
整租·同景国际城G区5室1厅跃层东南/南,南岸-茶园新区-同景国际城G区,3000元/月,220.00㎡,低楼层（5层）
整租·重庆湾1号1室0厅东南,南岸-南滨路-重庆湾1号,1200元/月,37.00㎡,低楼层（34层）
整租·中海紫御江山天誉3室2厅东北,江北-江北嘴-中海紫御江山天誉,3100元/月,89.00㎡,低楼层（50层）
整租·世茂茂悦府三期3室2厅南/北,渝北-照母山-世茂茂悦府三期,1500元/月,128.43㎡,高楼层（39层）
整租·金科天宸1室1厅南,沙坪坝-西永-金科天宸,1400元/月,33.00㎡,低楼层（20层）
整租·渝能明日城市3室1厅东南,江北-五里店-渝能明日城市,2600元/月,131.00㎡,中楼层（32层）
整租·巴南万达广场1室0厅南,巴南-龙洲湾-巴南万达广场,1400元/月,48.00㎡,低楼层（30层）
整租·中海紫御江山天誉3室2厅东南,江北-江北嘴-中海紫御江山天誉,4200元/月,89.00㎡,中楼层（46层）
整租·北大资源燕南3室2厅南,九龙坡-马王乡-北大资源燕南,700元/月,105.00㎡,中楼层（32层）
整租·杏坛苑小区4室2厅东,沙坪坝-工人村-杏坛苑小区,6000元/月,180.00㎡,高楼层（30层）
整租·旭辉城橙郡3室1厅南,巴南-龙洲湾-旭辉城橙郡,2200元/月,85.65㎡,高楼层（34层）
整租·中冶重庆早晨3室2厅东南,江北-五里店-中冶重庆早晨,2850元/月,82.65㎡,中楼层（33层）
整租·大川花园2室2厅东南,沙坪坝-杨公桥-大川花园,1500元/月,75.00㎡,中楼层（17层）
整租·金鹏两江时光2室1厅南,渝北-回兴-金鹏两江时光,1800元/月,78.00㎡,中楼层（29层）
整租·帝豪巴南印象4室2厅跃层南,巴南-鱼洞-帝豪巴南印象,1600元/月,120.00㎡,低楼层（32层）
整租·融侨半岛香弥山1号3室1厅西南,南岸-融侨半岛-融侨半岛香弥山1号,2600元/月,125.00㎡,中楼层（33层）
整租·鲁能星城七街区3室1厅东北,江北-龙头寺-鲁能星城七街区,2900元/月,109.00㎡,低楼层（30层）
整租·瑞安花苑2室2厅东,九龙坡-陈家坪-瑞安花苑,1300元/月,74.00㎡,高楼层（12层）
整租·和记黄埔玥湖园5室2厅复式东北,渝北-照母山-和记黄埔玥湖园,1600元/月,218.00㎡,高楼层（19层）
整租·恒大城天御3室1厅西南,巴南-李家沱-恒大城天御,1900元/月,91.00㎡,中楼层（28层）
整租·山顶道壹号2室1厅东南,渝北-嘉州-山顶道壹号,2800元/月,75.00㎡,中楼层（33层）
整租·保利观澜漫城3室2厅南,江北-海尔路-保利观澜漫城,2000元/月,100.00㎡,低楼层（33层）
整租·叠彩城3室1厅南,渝北-汽博中心-叠彩城,3600元/月,105.00㎡,高楼层（32层）
整租·华宇春江花月2室1厅南,九龙坡-谢家湾-华宇春江花月,1800元/月,81.00㎡,低楼层（33层）
整租·曦园理工佳苑2室1厅东南,巴南-李家沱-曦园理工佳苑,1200元/月,60.00㎡,低楼层（18层）
整租·龙湖·西宸原著4室2厅东,沙坪坝-大学城-龙湖·西宸原著,2700元/月,133.00㎡,高楼层（18层）
整租·西城国际1室1厅东/西,九龙坡-杨家坪-西城国际,1870元/月,46.57㎡,高楼层（30层）
整租·奥园康城A区3室2厅南,渝中-大坪-奥园康城A区,2200元/月,98.00㎡,中楼层（33层）
整租·招商江湾城4室1厅西南,江北-北滨路-招商江湾城,3000元/月,153.00㎡,中楼层（32层）
title,region,price,square,floor
整租·重庆天地翡翠天麓3室1厅东南,渝中-化龙桥-重庆天地翡翠天麓,4500元/月,129.00㎡,中楼层（50层）
整租·重庆天地翡翠天麓3室1厅北/东北,渝中-化龙桥-重庆天地翡翠天麓,4100元/月,99.00㎡,高楼层（49层）
整租·重庆天地翡翠天麓3室2厅东南,渝中-化龙桥-重庆天地翡翠天麓,4800元/月,125.00㎡,中楼层（50层）
整租·重庆天地翡翠天麓3室1厅西北/东北,渝中-化龙桥-重庆天地翡翠天麓,3500元/月,124.00㎡,低楼层（50层）
整租·重庆天地翡翠天麓4室2厅南/北,渝中-化龙桥-重庆天地翡翠天麓,7000元/月,171.00㎡,低楼层（31层）
整租·重庆天地翡翠天麓3室2厅东北,渝中-化龙桥-重庆天地翡翠天麓,4000元/月,100.00㎡,高楼层（49层）
审计署重庆办小区3室2厅南/北,渝北-冉家坝-审计署重庆办小区,3300元/月,144.00㎡,低楼层（11层）
整租·重庆天地翡翠天麓3室2厅北,渝中-化龙桥-重庆天地翡翠天麓,4000元/月,125.00㎡,高楼层（50层）
整租·重庆天地翡翠云阶3室2厅东南,渝中-化龙桥-重庆天地翡翠云阶,4500元/月,117.00㎡,高楼层（51层）
整租·重庆天地翡翠天麓2室2厅南,渝中-化龙桥-重庆天地翡翠天麓,3200元/月,88.00㎡,中楼层（50层）
整租·重庆天地翡翠云阶3室2厅东南,渝中-化龙桥-重庆天地翡翠云阶,5000元/月,117.00㎡,低楼层（51层）
整租·重庆天地翡翠天麓3室2厅东北,渝中-化龙桥-重庆天地翡翠天麓,3800元/月,124.00㎡,中楼层（50层）
整租·重庆天地翡翠天麓3室2厅东南,渝中-化龙桥-重庆天地翡翠天麓,4200元/月,99.00㎡,中楼层（50层）
整租·重庆天地翡翠云阶3室2厅东/东南,渝中-化龙桥-重庆天地翡翠云阶,4000元/月,117.00㎡,高楼层（51层）
整租·重庆天地翡翠天麓2室2厅西,渝中-化龙桥-重庆天地翡翠天麓,4000元/月,86.74㎡,中楼层（49层）
整租·重庆天地翡翠天麓3室2厅北,渝中-化龙桥-重庆天地翡翠天麓,5600元/月,124.66㎡,中楼层（50层）
整租·重庆天地翡翠天麓3室2厅南,渝中-化龙桥-重庆天地翡翠天麓,3700元/月,124.00㎡,高楼层（50层）
整租·重庆天地翡翠天麓3室2厅东南,渝中-化龙桥-重庆天地翡翠天麓,4800元/月,125.00㎡,高楼层（31层）
整租·重庆天地翡翠天麓2室1厅南,渝中-化龙桥-重庆天地翡翠天麓,3300元/月,88.00㎡,低楼层（50层）
整租·重庆天地翡翠天麓3室1厅北,渝中-化龙桥-重庆天地翡翠天麓,4000元/月,100.00㎡,中楼层（18层）
整租·重庆天地翡翠天麓2室1厅南,渝中-化龙桥-重庆天地翡翠天麓,4000元/月,89.00㎡,中楼层（49层）
整租·重庆天地翡翠云阶3室2厅南,渝中-化龙桥-重庆天地翡翠云阶,4500元/月,117.00㎡,低楼层（56层）
整租·重庆天地翡翠天麓3室2厅北,渝中-化龙桥-重庆天地翡翠天麓,3500元/月,99.00㎡,低楼层（49层）
整租·重庆天地翡翠天麓2室2厅东,渝中-化龙桥-重庆天地翡翠天麓,3500元/月,87.00㎡,低楼层（50层）
整租·重庆天地翡翠云阶3室2厅南,渝中-化龙桥-重庆天地翡翠云阶,3800元/月,117.00㎡,中楼层（51层）
整租·重庆天地翡翠天麓3室2厅北,渝中-化龙桥-重庆天地翡翠天麓,3400元/月,99.00㎡,低楼层（49层）
整租·重庆天地翡翠云阶3室2厅南,渝中-化龙桥-重庆天地翡翠云阶,4000元/月,117.00㎡,高楼层（56层）
整租·重庆天地翡翠天麓3室1厅东南/东北,渝中-化龙桥-重庆天地翡翠天麓,3500元/月,124.00㎡,高楼层（18层）
整租·重庆天地翡翠天麓3室2厅南,渝中-化龙桥-重庆天地翡翠天麓,3500元/月,99.74㎡,低楼层（50层）
整租·重庆天地翡翠天麓3室2厅东,渝中-化龙桥-重庆天地翡翠天麓,5000元/月,125.00㎡,低楼层（50层）
title,region,price,square,floor
融景城澜岸3室2厅南,江北-北滨路-融景城澜岸,4300元/月,114.00㎡,高楼层（46层）
整租·巨成龙湾3室1厅西南,南岸-四公里-巨成龙湾,2200元/月,88.00㎡,高楼层（34层）
整租·富力城天禧4室2厅南,沙坪坝-大学城-富力城天禧,2800元/月,107.00㎡,高楼层（34层）
合租·富抱泉花园7居室东卧,渝北-人和-富抱泉花园,1350元/月,19.00㎡,中楼层（33层）
整租·华润中央公园3室1厅北,江北-大石坝-华润中央公园,3000元/月,134.00㎡,中楼层（33层）
整租·富力城天禧4室2厅东南,沙坪坝-大学城-富力城天禧,800元/月,126.00㎡,低楼层（8层）
整租·典雅花溪半岛3室2厅东南,巴南-李家沱-典雅花溪半岛,700元/月,78.00㎡,中楼层（10层）
整租·上品拾陆1室1厅东南,渝北-龙头寺-上品拾陆,1600元/月,55.00㎡,低楼层（32层）
整租·重庆湾1号1室1厅西北,南岸-南滨路-重庆湾1号,1400元/月,45.00㎡,中楼层（34层）
整租·鲁能泰山7号十二街区2室2厅南,渝北-中央公园-鲁能泰山7号十二街区,2200元/月,84.90㎡,中楼层（30层）
整租·大同巷3室1厅东南,渝中-解放碑-大同巷,1500元/月,54.00㎡,中楼层（15层）
整租·中渝都会首站3室2厅南,渝北-嘉州-中渝都会首站,7500元/月,132.00㎡,低楼层（32层）
整租·万科悦湾南区3室1厅东南,江北-石马河-万科悦湾南区,2300元/月,87.00㎡,高楼层（6层）
整租·世茂璀璨天城3室2厅南,渝北-汽博中心-世茂璀璨天城,3400元/月,99.00㎡,中楼层（32层）
整租·黄龙花园5室3厅东,渝北-龙头寺-黄龙花园,4500元/月,175.00㎡,低楼层（33层）
整租·翡翠明珠1室1厅北,南岸-南坪-翡翠明珠,1400元/月,32.00㎡,中楼层（30层）
整租·富力城二期第一区3室2厅北,沙坪坝-大学城-富力城二期第一区,1800元/月,100.00㎡,低楼层（33层）
合租·奥林匹克花园新亚洲4居室东南卧,渝北-汽博中心-奥林匹克花园新亚洲,800元/月,20.00㎡,中楼层（33层）
整租·东原嘉阅湾十里琳琅2室2厅西,北碚-蔡家-东原嘉阅湾十里琳琅,2500元/月,73.00㎡,高楼层（17层）
整租·国兴北岸江山西区3室2厅东南,江北-北滨路-国兴北岸江山西区,2000元/月,133.00㎡,低楼层（33层）
合租·华宇名都小区3居室东南卧,九龙坡-石桥铺-华宇名都小区,950元/月,30.00㎡,低楼层（18层）
整租·云满庭B区1室1厅东北,南岸-南坪-云满庭B区,1550元/月,52.22㎡,高楼层（31层）
整租·鲁能星城九街区2室1厅东,江北-龙头寺-鲁能星城九街区,2100元/月,92.50㎡,中楼层（32层）
整租·中交漫山3室1厅东南,南岸-茶园新区-中交漫山,800元/月,97.00㎡,高楼层（18层）
整租·佳兆业·滨江新城·墨香庭2室1厅东南,大渡口-九宫庙-佳兆业·滨江新城·墨香庭,1800元/月,66.00㎡,中楼层（33层）
整租·居易天城3室2厅西,渝北-空港新城-居易天城,3000元/月,88.84㎡,低楼层（21层）
整租·诚投天邻风景3室2厅北,渝北-石子山-诚投天邻风景,3000元/月,105.00㎡,高楼层（32层）
整租·雍江苑3室2厅北,渝中-化龙桥-雍江苑,7000元/月,176.00㎡,高楼层（28层）
整租·华宇西城丽景3室1厅东,沙坪坝-杨公桥-华宇西城丽景,2500元/月,110.00㎡,高楼层（29层）
整租·龙湖北岸星座1室0厅东,江北-观音桥-龙湖北岸星座,2200元/月,45.00㎡,中楼层（30层）
title,region,price,square,floor
整租·鲁能星城十一街区2室2厅南,江北-龙头寺-鲁能星城十一街区,2300元/月,97.00㎡,高楼层（32层）
整租·国兴北岸江山3室1厅东,江北-北滨路-国兴北岸江山,2400元/月,78.37㎡,低楼层（33层）
整租·大城小爱2室1厅北,沙坪坝-石桥铺-大城小爱,1900元/月,66.00㎡,中楼层（34层）
整租·渝开发上城时代2室1厅南/北,巴南-鱼洞-渝开发上城时代,1300元/月,79.50㎡,低楼层（33层）
整租·保利观澜悦城4室2厅东,江北-海尔路-保利观澜悦城,3500元/月,117.87㎡,中楼层（33层）
整租·招商江湾城1室1厅东南,江北-北滨路-招商江湾城,2300元/月,51.49㎡,中楼层（32层）
整租·望山国际3室2厅南,九龙坡-凤天路-望山国际,2000元/月,86.00㎡,高楼层（33层）
整租·和记黄埔御峰3室2厅南,南岸-南坪-和记黄埔御峰,2800元/月,108.00㎡,高楼层（34层）
整租·重庆天地雍江御庭3室2厅东北,渝中-化龙桥-重庆天地雍江御庭,8500元/月,188.00㎡,高楼层（28层）
整租·和泓文华府3室2厅南/北,巴南-鱼洞-和泓文华府,2700元/月,121.00㎡,中楼层（11层）
整租·中庚城4室1厅东南,北碚-蔡家-中庚城,2200元/月,51.00㎡,中楼层（18层）
整租·巴南万达广场1室0厅南,巴南-龙洲湾-巴南万达广场,1500元/月,48.00㎡,高楼层（30层）
整租·爱加西西里3室2厅南,渝北-汽博中心-爱加西西里,3500元/月,112.00㎡,高楼层（22层）
整租·泽科港城国际一期2室2厅东南,渝北-空港新城-泽科港城国际一期,2100元/月,75.00㎡,低楼层（25层）
整租·同创国际2室1厅东,江北-观音桥-同创国际,3700元/月,89.00㎡,中楼层（26层）
整租·岭绣锦园3室2厅东南,渝北-嘉州-岭绣锦园,3250元/月,120.00㎡,高楼层（16层）
整租·国奥村二期3室1厅东,江北-石马河-国奥村二期,3000元/月,92.00㎡,低楼层（33层）
整租·同景国际城香溪迈上2室1厅东南/南,南岸-茶园新区-同景国际城香溪迈上,1600元/月,49.72㎡,高楼层（16层）
整租·昱湖壹号1室1厅西南,渝北-礼嘉-昱湖壹号,2300元/月,57.00㎡,高楼层（12层）
整租·云满庭C区3室2厅西南,南岸-南坪-云满庭C区,2900元/月,147.00㎡,高楼层（29层）
整租·保利观澜悦城4室2厅东南,江北-海尔路-保利观澜悦城,3600元/月,122.00㎡,低楼层（33层）
整租·融景城朗峰3室2厅南,江北-五里店-融景城朗峰,3300元/月,100.00㎡,高楼层（33层）
整租·中庚城G组团3室2厅南,北碚-蔡家-中庚城G组团,1800元/月,59.29㎡,低楼层（19层）
整租·新科国际3室1厅南,渝北-汽博中心-新科国际,3600元/月,68.00㎡,低楼层（32层）
整租·春风与湖4室2厅南,九龙坡-陈家坪-春风与湖,1500元/月,128.00㎡,高楼层（37层）
北斗星苑3室2厅东南,南岸-茶园新区-北斗星苑,1500元/月,106.00㎡,中楼层（24层）
整租·北大资源博雅2室2厅北,渝北-照母山-北大资源博雅,2300元/月,66.00㎡,中楼层（31层）
整租·国兴北岸江山1室1厅西,江北-北滨路-国兴北岸江山,2200元/月,81.77㎡,低楼层（33层）
整租·尚美时代2室1厅东南,巴南-李家沱-尚美时代,1600元/月,63.00㎡,高楼层（9层）
整租·中豪公园尚城2室2厅南,大渡口-双山-中豪公园尚城,1900元/月,81.00㎡,中楼层（29层）
title,region,price,square,floor
整租·万达广场钰邸2室1厅南,南岸-南坪-万达广场钰邸,1600元/月,69.82㎡,高楼层（35层）
整租·中维都市美邻3室2厅西南,江北-龙头寺-中维都市美邻,2700元/月,104.00㎡,中楼层（24层）
整租·国安综合大厦3室2厅东南,渝北-嘉州-国安综合大厦,2500元/月,132.00㎡,低楼层（24层）
整租·金辉御江府4室2厅东,南岸-融侨半岛-金辉御江府,3500元/月,142.00㎡,低楼层（45层）
整租·升伟中环广场2室1厅南,渝中-大坪-升伟中环广场,2600元/月,82.00㎡,高楼层（32层）
整租·万锦汇1室1厅东南,渝中-大坪-万锦汇,2000元/月,68.00㎡,中楼层（44层）
整租·丽景天成2室1厅东,渝北-两路-丽景天成,4000元/月,100.00㎡,低楼层（15层）
整租·大鼎世纪滨江3室2厅东,九龙坡-谢家湾-大鼎世纪滨江,2200元/月,89.10㎡,高楼层（33层）
整租·山城文景苑3室2厅东南,江北-南桥寺-山城文景苑,1800元/月,113.00㎡,中楼层（15层）
整租·梧桐公馆2室2厅南,渝北-龙头寺-梧桐公馆,2600元/月,70.00㎡,高楼层（32层）
整租·保利香雪2室2厅南,江北-南桥寺-保利香雪,2500元/月,95.53㎡,低楼层（33层）
整租·庆业九寨印象3室1厅西南,江北-龙头寺-庆业九寨印象,2650元/月,84.00㎡,高楼层（34层）
整租·恒大世纪城三期3室2厅南,渝北-照母山-恒大世纪城三期,2800元/月,94.54㎡,中楼层（26层）
整租·鹏润蓝海A区2室2厅东南,江北-观音桥-鹏润蓝海A区,1800元/月,77.69㎡,中楼层（25层）
整租·恒大华府2室2厅东南,渝北-人和-恒大华府,3000元/月,93.00㎡,中楼层（11层）
整租·大川滨水城3室1厅东南,江北-石马河-大川滨水城,2300元/月,80.00㎡,中楼层（18层）
整租·金科十年城西区2室2厅东南,江北-石马河-金科十年城西区,2200元/月,77.00㎡,低楼层（34层）
整租·华宇时代星都1室1厅西,沙坪坝-石桥铺-华宇时代星都,1600元/月,84.00㎡,低楼层（33层）
整租·恒大华府2室1厅东南,渝北-人和-恒大华府,4000元/月,93.00㎡,高楼层（8层）
整租·上城中央3室2厅东南,北碚-蔡家-上城中央,2300元/月,105.00㎡,高楼层（32层）
整租·保利山庄别墅7室3厅南/北,江北-鸿恩寺-保利山庄别墅,7300元/月,343.00㎡,低楼层（3层）
整租·财信铂雲府3室2厅东南,九龙坡-蟠龙-财信铂雲府,1000元/月,99.00㎡,中楼层（32层）
整租·融创剑桥郡二期3室2厅东南,南岸-茶园新区-融创剑桥郡二期,2000元/月,89.00㎡,中楼层（32层）
整租·万科悦湾北区3室1厅东南,江北-石马河-万科悦湾北区,2400元/月,99.00㎡,中楼层（14层）
整租·半山华府1室0厅南,江北-观音桥-半山华府,1600元/月,40.00㎡,低楼层（30层）
