整租·武汉市育才小学宿舍2室2厅西南,江岸-育才花桥-武汉市育才小学宿舍,2000元/月,68.99㎡,高楼层（7层）
整租·二十五中教师宿舍3室1厅南,武昌-中南丁字桥-二十五中教师宿舍,2200元/月,85.00㎡,中楼层（4层）
整租·二十五中教师宿舍2室2厅南,武昌-中南丁字桥-二十五中教师宿舍,2800元/月,72.00㎡,高楼层（4层）
整租·二十五中教师宿舍2室2厅南,武昌-中南丁字桥-二十五中教师宿舍,2500元/月,71.48㎡,中楼层（4层）
整租·裕荣家园3室2厅南,江汉-CBD西北湖-裕荣家园,3080元/月,126.41㎡,高楼层（12层）
整租·万科红郡4室2厅南,东湖高新-金融港-万科红郡,5200元/月,136.37㎡,低楼层（18层）
整租·万科红郡2室1厅南/北,东湖高新-金融港-万科红郡,3200元/月,73.15㎡,低楼层（32层）
合租·万科红郡7居室南卧,东湖高新-金融港-万科红郡,1200元/月,15.00㎡,低楼层（3层）
整租·中城悦城二期3室2厅南,江汉-CBD西北湖-中城悦城二期,3200元/月,96.00㎡,高楼层（33层）
整租·工大雅苑2室2厅南,洪山-虎泉杨家湾-工大雅苑,3300元/月,94.20㎡,高楼层（26层）
整租·万达御湖世家4室2厅南/北,洪山-楚河汉街-万达御湖世家,23000元/月,258.00㎡,低楼层（48层）
整租·万达御湖世家4室2厅南,洪山-楚河汉街-万达御湖世家,17000元/月,185.00㎡,高楼层（48层）
整租·万达御湖世家4室2厅南/北,洪山-楚河汉街-万达御湖世家,20000元/月,252.00㎡,中楼层（52层）
整租·万达御湖世家4室2厅南/北,洪山-楚河汉街-万达御湖世家,23000元/月,252.00㎡,高楼层（48层）
整租·万达御湖世家3室2厅南/北,洪山-楚河汉街-万达御湖世家,15000元/月,184.84㎡,中楼层（48层）
整租·万达御湖世家3室2厅东南/南,洪山-楚河汉街-万达御湖世家,18000元/月,185.00㎡,中楼层（48层）
整租·万达御湖世家4室2厅南/北,洪山-楚河汉街-万达御湖世家,23000元/月,258.81㎡,高楼层（48层）
整租·万达御湖世家3室2厅南/北,洪山-楚河汉街-万达御湖世家,13500元/月,182.18㎡,低楼层（48层）
整租·万达御湖世家4室2厅南,洪山-楚河汉街-万达御湖世家,18000元/月,258.96㎡,高楼层（48层）
整租·万达御湖世家3室2厅东南,洪山-楚河汉街-万达御湖世家,15000元/月,182.18㎡,低楼层（48层）
整租·武汉铁路大东门住宅小区3室1厅南,武昌-武昌火车站-武汉铁路大东门住宅小区,2500元/月,104.57㎡,高楼层（8层）
整租·武汉铁路徐东路住宅小区2室2厅南/北,洪山-徐东-武汉铁路徐东路住宅小区,2000元/月,70.00㎡,低楼层（7层）
整租·积玉桥万达SOHO1室0厅北,武昌-积玉桥-积玉桥万达SOHO,2000元/月,39.44㎡,低楼层（30层）
整租·中国中华城3室2厅南/北,江汉-台北香港路-中国中华城,8000元/月,167.58㎡,低楼层（38层）
整租·中城悦城一期3室1厅南,江汉-CBD西北湖-中城悦城一期,3800元/月,98.90㎡,中楼层（48层）
整租·武汉工贸职业学院教工住宅2室2厅南,洪山-洪山其它-武汉工贸职业学院教工住宅,1900元/月,66.91㎡,高楼层（2层）
整租·武汉深鸿润国际文化科技城2室1厅南,蔡甸-蔡甸城区-武汉深鸿润国际文化科技城,1600元/月,78.00㎡,高楼层（11层）
整租·万达公馆3室2厅南/北,武昌-积玉桥-万达公馆,18000元/月,278.00㎡,高楼层（42层）
title,region,price,square,floor
整租·华苑社区3室2厅南,江汉-杨汊湖-华苑社区,2300元/月,107.72㎡,中楼层（8层）
整租·裕荣家园3室2厅错层南,江汉-CBD西北湖-裕荣家园,4200元/月,154.00㎡,中楼层（12层）
整租·积玉桥万达SOHO1室0厅东,武昌-积玉桥-积玉桥万达SOHO,4800元/月,47.59㎡,低楼层（30层）
整租·积玉桥万达SOHO1室0厅东南,武昌-积玉桥-积玉桥万达SOHO,2800元/月,57.00㎡,低楼层（30层）
整租·积玉桥万达SOHO1室0厅东,武昌-积玉桥-积玉桥万达SOHO,4800元/月,47.19㎡,低楼层（30层）
整租·林业厅宿舍3室1厅南/北,武昌-首义-林业厅宿舍,2100元/月,99.45㎡,高楼层（8层）
整租·丰收小区2室1厅南,洪山-白沙洲-丰收小区,1400元/月,76.80㎡,中楼层（7层）
整租·武汉军运村3室2厅南/北,江夏-黄家湖-武汉军运村,3500元/月,135.00㎡,中楼层（11层）
整租·武汉军运村3室2厅南,江夏-黄家湖-武汉军运村,2600元/月,108.00㎡,低楼层（26层）
整租·武汉军运村3室2厅南,江夏-黄家湖-武汉军运村,2600元/月,108.00㎡,低楼层（26层）
整租·保利城4室1厅南/北,武昌-团结大道-保利城,5000元/月,121.00㎡,中楼层（33层）
整租·万达御湖世家3室2厅东南/南,洪山-楚河汉街-万达御湖世家,15000元/月,183.50㎡,中楼层（48层）
